"BENCHMARKALTITUDE","BENCHMARKID","BENCHMARKLATITUDE","BENCHMARKLONGITUDE","DRONEALTITUDE","DRONELATITUDE","DRONELONGITUDE","UPDATETIMESTAMP"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261272479133","170.5231280048376","1754455695263"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612737722024","170.5231279638333","1754455695427"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612762756434","170.52312793493962","1754455695644"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612790434","170.52312791588145","1754455695866"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626128093792","170.5231278856976","1754455696033"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612821075714","170.52312785510318","1754455696255"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261282663163","170.52312783593814","1754455696429"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261284658799","170.52312782711138","1754455696645"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612870457305","170.5231278257197","1754455696818"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261288646405","170.52312783019613","1754455697036"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626128965623","170.52312781906738","1754455697254"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261290207966","170.5231278018053","1754455697427"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612903425465","170.52312779079574","1754455697644"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261290123448","170.523127785858","1754455697826"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261291575353","170.52312778559892","1754455698036"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626129368185","170.52312778972083","1754455698263"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626129524997","170.52312777833913","1754455698427"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261298258913","170.52312776122085","1754455698645"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626130167398","170.52312773143683","1754455698817"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261304343378","170.52312769825434","1754455699039"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261306324799","170.52312767407312","1754455699257"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261307715156","170.52312765692483","1754455699428"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261308618724","170.52312764449437","1754455699638"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261309115338","170.52312763743836","1754455699863"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613092857664","170.52312763496874","1754455700028"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613091865505","170.52312763507564","1754455700249"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261308855975","170.52312763732232","1754455700419"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261308299366","170.52312762181094","1754455700637"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261307626408","170.5231275793266","1754455700858"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613068872975","170.52312753289712","1754455701028"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261306032051","170.52312749617394","1754455701238"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261303182989","170.52312744911552","1754455701463"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261299446421","170.52312740166423","1754455701632"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261296191796","170.52312736487877","1754455701851"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261291473112","170.52312733734448","1754455702070"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626128635189","170.52312729942727","1754455702239"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261282093222","170.52312726034597","1754455702460"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261278611333","170.52312725003839","1754455702631"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261277754962","170.52312723736188","1754455702851"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261276457904","170.52312721945012","1754455703060"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261274435443","170.52312720747327","1754455703230"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612729430055","170.52312720032504","1754455703455"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261269988651","170.52312719726334","1754455703670"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261266564401","170.52312719782","1754455703840"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612639112534","170.5231272010201","1754455704060"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261261895003","170.52312720551495","1754455704232"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261260529517","170.52312721172902","1754455704444"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261259681231","170.52312719976683","1754455704662"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261259282629","170.52312716053095","1754455704835"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261259250556","170.5231271372747","1754455705051"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612613617124","170.52312713151505","1754455705271"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261264510456","170.5231271101602","1754455705441"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612673123465","170.5231270647026","1754455705661"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612697418164","170.52312699824463","1754455705832"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612718372844","170.52312693290384","1754455706050"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626127360646","170.5231268818657","1754455706271"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261275046505","170.52312684393462","1754455706433"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261276206626","170.523126817007","1754455706650"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612771151475","170.52312679961497","1754455706821"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261277854901","170.52312679028924","1754455707041"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612784423774","170.5231267876174","1754455707262"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261278799001","170.52312678984174","1754455707432"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261278949485","170.52312679529848","1754455707644"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626127891361","170.52312680375996","1754455707864"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612786978055","170.52312681428288","1754455708032"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261278247238","170.52312682641804","1754455708246"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261279606969","170.52312684001646","1754455708460"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612818123075","170.5231268540192","1754455708623"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261283498571","170.5231268676584","1754455708856"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261284745726","170.52312686156654","1754455709073"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612856892916","170.52312682671484","1754455709243"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261286365865","170.52312678694003","1754455709462"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626128674471","170.52312675447413","1754455709622"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261286893185","170.52312671052735","1754455709853"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261286833618","170.52312666439545","1754455710072"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261286603329","170.52312662757387","1754455710243"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261286231631","170.5231265795536","1754455710465"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612858301375","170.5231265105491","1754455710624"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261285395072","170.5231264438574","1754455710853"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626128494986","170.52312637196036","1754455711073"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261284559155","170.52312630467353","1754455711243"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626128425361","170.5231262348509","1754455711474"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261284021688","170.52312615106783","1754455711637"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261282011649","170.52312607509342","1754455711844"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261279296204","170.5231259983617","1754455712072"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261277177311","170.52312594869446","1754455712243"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612755817494","170.52312592563888","1754455712472"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261274427278","170.52312589348517","1754455712642"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261271655478","170.52312586026196","1754455712862"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261268287288","170.5231258571803","1754455713074"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612655569585","170.52312587209656","1754455713254"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261265302493","170.52312587086556","1754455713474"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626126640942","170.52312588189204","1754455713635"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261267489975","170.52312588717732","1754455713864"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612665999535","170.52312588337367","1754455714025"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261264829466","170.52312586422704","1754455714253"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261263508742","170.52312583933232","1754455714476"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612625002825","170.5231258017757","1754455714647"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261261748215","170.52312572424356","1754455714857"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626126123701","170.52312563836222","1754455715079"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261260927022","170.52312556954837","1754455715235"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612608129744","170.52312551551316","1754455715456"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612609005986","170.52312547500867","1754455715676"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261261084037","170.52312544712836","1754455715844"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612613632386","170.52312541013688","1754455716064"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612636245565","170.52312535325143","1754455716225"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612667926285","170.52312531820132","1754455716436"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612695437335","170.52312530565786","1754455716666"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612719316544","170.52312529963677","1754455716831"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261273980459","170.52312529926695","1754455717056"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261275666589","170.52312530228326","1754455717275"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261277019519","170.52312528837888","1754455717435"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261278080291","170.52312526764533","1754455717647"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261278878112","170.5231252525576","1754455717826"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612794762704","170.52312524279827","1754455718056"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261279872704","170.5231252371931","1754455718267"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612801395095","170.52312523509562","1754455718435"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261280258831","170.52312523584834","1754455718665"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261280289886","170.5231252384887","1754455718832"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612802940895","170.52312526141355","1754455719047"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261280228633","170.52312531145677","1754455719267"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261280107517","170.52312538481308","1754455719437"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261279958453","170.52312545796647","1754455719655"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261279749715","170.5231255182565","1754455719827"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626127956226","170.52312558567638","1754455720048"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261279368327","170.52312565090722","1754455720266"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261279217603","170.52312570214985","1754455720436"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261281046799","170.52312574117735","1754455720655"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612837714","170.52312576991955","1754455720828"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862612861337006","170.52312578933757","1754455721048"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261290102619","170.52312580107832","1754455721269"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261294619499","170.5231258249935","1754455721427"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261298386132","170.52312585119995","1754455721646"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261303374433","170.52312586783924","1754455721867"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261308615137","170.52312587665674","1754455722027"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261312879989","170.52312587981683","1754455722248"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261316192628","170.52312587817528","1754455722467"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261320627614","170.52312587271393","1754455722629"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261325233696","170.52312586519045","1754455722856"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626132879918","170.52312587542653","1754455723019"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261331476436","170.52312591237575","1754455723238"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261333425329","170.52312595269186","1754455723458"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613347177145","170.52312598391217","1754455723627"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613354507076","170.52312602547542","1754455723858"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261335693085","170.52312606796437","1754455724021"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626133560427","170.52312611912245","1754455724238"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261335229749","170.52312616857057","1754455724458"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261334647921","170.52312620539598","1754455724618"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626133393336","170.52312621188761","1754455724848"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261333185522","170.5231261821789","1754455725058"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613305062055","170.52312614163907","1754455725228"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261326922865","170.52312612356044","1754455725450"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613238557614","170.52312611774386","1754455725668"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261321319834","170.52312611058636","1754455725839"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261321168199","170.5231260838425","1754455726058"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613222316355","170.52312604810427","1754455726228"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261323127574","170.52312601671176","1754455726450"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261323902438","170.52312598950573","1754455726668"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261322579772","170.52312596610727","1754455726829"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261320312217","170.5231259468907","1754455727049"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261320387459","170.52312595124252","1754455727267"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261321691746","170.5231259674697","1754455727430"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613228378244","170.5231259827158","1754455727657"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613238596296","170.52312601551","1754455727828"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261324717822","170.52312605468356","1754455728047"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261327352215","170.5231260868027","1754455728266"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613307352234","170.52312613167516","1754455728430"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613334795945","170.5231261798477","1754455728651"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261335696177","170.52312621861296","1754455728870"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261337357717","170.52312624848926","1754455729030"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261338572653","170.52312627078138","1754455729251"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261341301858","170.52312628837637","1754455729471"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613445058585","170.52312630219234","1754455729649"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613469773336","170.52312633145738","1754455729860"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613488279074","170.52312636574166","1754455730030"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613500726944","170.52312639234023","1754455730251"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613508642106","170.52312641277547","1754455730470"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613512814995","170.52312642874813","1754455730643"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261351385842","170.5231264403136","1754455730860"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261351260859","170.5231264479009","1754455731020"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261350837279","170.52312647132555","1754455731240"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613520739394","170.52312650039758","1754455731461"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613539310864","170.5231265420139","1754455731630"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261355205134","170.52312658658653","1754455731852"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261356010906","170.52312664140982","1754455732071"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613582843245","170.52312669679984","1754455732241"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261360984818","170.52312675899594","1754455732451"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261362886071","170.52312681880926","1754455732622"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626136606101","170.52312686471817","1754455732840"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261369627016","170.5231269179084","1754455733062"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261374331471","170.52312696937864","1754455733231"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613790837266","170.52312700804245","1754455733453"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261382722097","170.523127035842","1754455733671"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261385407022","170.523127073953","1754455733839"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261389213651","170.52312711310347","1754455734061"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261393247102","170.5231271415289","1754455734222"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626139629655","170.52312716073934","1754455734443"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862613985373336","170.52312717223253","1754455734662"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261400041336","170.52312719625073","1754455734826"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261400936231","170.52312722369584","1754455735042"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261401287862","170.52312726290094","1754455735266"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261403151837","170.5231273033324","1754455735433"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261405516627","170.52312733280735","1754455735650"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614072107874","170.52312735281816","1754455735823"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261408298518","170.52312738440216","1754455736042"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614088553016","170.52312741797672","1754455736262"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261409008836","170.5231274601297","1754455736433"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614088051444","170.52312750209046","1754455736650"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261408360548","170.52312753273873","1754455736872"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261409666789","170.52312755414354","1754455737034"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261411674807","170.5231275867109","1754455737254"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261413087385","170.52312762088368","1754455737473"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261413948506","170.52312764534707","1754455737647"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261414350777","170.5231276615773","1754455737854"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261416373199","170.52312769069164","1754455738066"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614189439164","170.523127721599","1754455738234"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261422757747","170.52312776160298","1754455738453"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261426827072","170.52312780157155","1754455738674"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614299506106","170.52312785009318","1754455738842"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261432242823","170.52312789719616","1754455739063"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261433804304","170.52312793148354","1754455739224"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261436621508","170.52312795503428","1754455739444"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261439773906","170.52312796908856","1754455739663"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614420124935","170.52312797576937","1754455739824"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614434281035","170.52312797748164","1754455740042"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261444237442","170.5231279756156","1754455740267"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261446506096","170.52312798949228","1754455740433"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261449241767","170.5231280085751","1754455740654"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261451184583","170.52312802003675","1754455740826"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614524643725","170.5231280254512","1754455741040"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614551222926","170.5231280453513","1754455741266"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261458151587","170.52312808844997","1754455741434"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261460367574","170.52312813188854","1754455741644"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261461954836","170.52312816413297","1754455741865"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261462985711","170.52312820528869","1754455742025"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614635090424","170.52312824649903","1754455742254"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261463587691","170.52312829599788","1754455742474"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261465246533","170.52312836428425","1754455742647"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261467507898","170.52312842880926","1754455742856"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261471075765","170.52312849741628","1754455743074"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261474996126","170.52312858014832","1754455743245"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614780552846","170.52312865399213","1754455743466"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261480394816","170.52312870859095","1754455743627"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261482058464","170.52312876602153","1754455743856"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614831755096","170.52312881854974","1754455744064"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614837823685","170.52312885488615","1754455744245"
